station_a,station_b,pair_type,uparea_a,uparea_b,kge_a,kge_b,mean_ndiff,ndiff_param_CalChanMan1,ndiff_param_CalChanMan3,ndiff_param_GwLoss,ndiff_param_GwPercValue,ndiff_param_LZThreshold,ndiff_param_LakeMultiplier,ndiff_param_LowerZoneTimeConstant,ndiff_param_PowerPrefFlow,ndiff_param_SnowMeltCoef,ndiff_param_TransSub,ndiff_param_UpperZoneTimeConstant,ndiff_param_b_Xinanjiang
16552.0,5479.0,sibling,8.5826883e+09,2.6971335e+10,0.832899,0.881382,0.49794950073272154,0.9374862222222222,0.10651933333333334,0.53310421,0.34005376884422106,0.25238,0.6666666666666666,0.09882463768115941,0.7646124,0.83816,0.02740501333333334,0.5908324581145286,0.8193492985971944
16601.0,5479.0,sibling,3.2752878e+09,2.6971335e+10,0.770631,0.881382,0.4962470467106044,0.673864,0.48739711111111117,0.375618,0.3060402010050251,0.22450999999999996,0.6666666666666666,0.06331884057971018,0.6827159999999999,0.8750825,0.17315548,0.767531632908227,0.6590641282565131
16557.0,5479.0,sibling,1.3049757e+09,2.6971335e+10,0.710913,0.881382,0.49615093027826296,0.9110795555555556,0.10651933333333334,0.251304,0.2714934673366834,0.2659,0.6666666666666666,0.49654927536231885,0.7655957333333333,0.8750825,0.049740280000000005,0.347176544136034,0.9467038076152305
18903.0,18917.0,sibling,2.8898488e+09,1.0935408e+10,0.66634,0.74616,0.4958329644668316,0.22322888888888887,0.7013355555555556,0.7725497,0.16904070351758793,0.5683900000000001,0.09592266666666667,0.7310333333333333,0.6831293333333334,0.92855,0.0004009046666666667,0.19019504876219048,0.8862194388777556
15470.0,15164.0,sibling,1.2059594e+09,3.5775882e+09,0.682553,0.657033,0.4958094111125289,0.8717244444444445,0.3965577777777778,1.0,0.6100884422110553,0.499827,0.0,0.35861594202898545,0.4438853333333334,0.0328425,0.9998066666666666,0.14632158039509877,0.590043246492986
16134.0,7161.0,direct,5.835913e+09,5.795578e+11,0.82474,0.273879,0.493733532713377,0.9523133333333332,0.43466666666666665,0.7718839,0.30443668341708546,0.25745,0.6666666666666666,0.11187681159420289,0.9096853333333333,0.5779425,0.07100666666666668,0.04263815953988501,0.8242356713426854
16134.0,5793.0,sibling,5.835913e+09,2.0840799e+11,0.82474,0.557583,0.493733532713377,0.9523133333333332,0.43466666666666665,0.7718839,0.30443668341708546,0.25745,0.6666666666666666,0.11187681159420289,0.9096853333333333,0.5779425,0.07100666666666668,0.04263815953988501,0.8242356713426854
14451.0,6225.0,sibling,5.687741e+09,6.252703e+11,0.399091,0.336222,0.4909360191696221,0.923478888888889,0.7353888888888889,0.30367,0.6957472361809045,0.6092320000000001,0.0,0.06663144927536231,0.14028266666666667,0.0,0.9154533333333333,0.7733878469617403,0.7279599198396793
14451.0,6246.0,direct,5.687741e+09,6.730989e+11,0.399091,0.169744,0.4909360191696221,0.923478888888889,0.7353888888888889,0.30367,0.6957472361809045,0.6092320000000001,0.0,0.06663144927536231,0.14028266666666667,0.0,0.9154533333333333,0.7733878469617403,0.7279599198396793
17252.0,2010.0,direct,9.767977e+08,5.2172687e+09,0.737701,0.594386,0.49073473376151067,0.9904088888888888,0.11006644444444445,0.8219318999999999,0.6276625628140704,0.515169,0.6666666666666666,0.37778,0.706224,0.8040149999999999,0.0,0.06682420605151287,0.20206813627254513
16562.0,5494.0,direct,6.8346554e+08,1.29913e+12,0.668246,0.786123,0.4901426889665969,0.892162,0.1111111111111111,0.442611,0.056074874371859325,0.10167000000000001,0.6666666666666666,0.9963301449275362,0.8333375999999999,0.8398574999999999,0.007001333333333341,0.11802450612653166,0.8168655310621243
5443.0,7048.0,direct,3.2429275e+10,1.4393639e+11,0.671305,0.207888,0.48792787330006177,0.9801511111111112,0.75013,0.000320618,0.11648994974874366,0.22875433333333334,0.0,0.456972463768116,0.8505478666666666,0.9659925,0.007088133333333333,0.6816979244811202,0.8169895791583166
18904.0,18917.0,sibling,2.362681e+09,1.0935408e+10,0.55053,0.74616,0.48681134340260784,0.6829155555555556,0.0,0.7954835499999999,0.09644723618090455,0.8950277333333333,0.0,0.8123608695652174,0.19978400000000002,0.9216,0.41858686000000006,0.07585396349087263,0.9436763527054107
