ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median
1949,ANJALA,Kymijoki,Kymi,1062,FI,36275.0,36382.81,60.7,26.82,26.825,60.725,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.766553,0.027857,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,124.80626372748377,118.68877410888672,1.273551764099128,1.2908291816711426,1.8710353789377208,1.900118350982666,0.00300963432668937,0.0021697930060327053,1.0,1.0,50.0,50.0,50.0,50.0,0.6846128726924199,0.7417099475860596,1.2464146947774051e-06,0.0,0.14453351834388292,0.1289159059524536,52.57735696746024,50.537528586497885,52.57735696746024,50.537528586497885
1950,ANGABAECKS KRV,Lagan,Lagan,1062,SE,5480.0,5394.71,56.49,13.51,13.475,56.475,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.714032,0.056655,KGEJSD,Europe,SwedenNorway,189.87431983391195,177.005126953125,1.685920421389972,1.6591805219650269,2.0472744733586326,2.052056908607483,0.0028603845812575418,0.0019235482905060053,1.0,1.0,50.0,50.0,50.0,50.0,0.6747606462862684,0.70623579621315,1.8917411033277742e-05,0.0,0.22970956800753597,0.22007355093955994,145.7510834536944,145.41241927345013,145.7510834536944,145.41241927345013
1951,SKALLBOELE KRV,Ljungan,Ljungan,1062,SE,12088.0,12049.73,62.36,16.96,16.975,62.375,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.686285,0.0372068,KGEJSD,Europe,SwedenNorway,438.29453959115733,383.76344299316406,1.415200257310152,1.4712475538253784,1.7798382441120957,1.8019378185272217,0.012142566545222213,0.009531363844871521,1.0,1.0,50.0,50.0,50.0,50.0,0.6572112161296261,0.7161929309368134,0.0,0.0,0.27607536946627426,0.2089998424053192,84.32327957613326,82.2063796513186,84.32327957613326,82.2063796513186
1952,LJUSNE STROEMMAR KRV,Ljusnan,Ljusnan,1062,SE,19817.0,19916.96,61.21,17.08,17.075,61.225,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.773984,0.0469574,KGEJSD,Europe,SwedenNorway,470.5070824079664,435.5306091308594,1.34829746646554,1.3602415323257446,1.6866291178820716,1.6672673225402832,0.012386533585589029,0.010129607282578945,1.0,1.0,50.0,50.0,50.0,50.0,0.594038813805298,0.6307245492935181,0.0,0.0,0.3621563123893094,0.31607770919799805,91.43886002136911,91.92740485622672,91.43886002136911,91.92740485622672
1953,BODENS KRV (+ VATTENVERK. TRANGFORS),Luleaelven,Luleaelven,1062,SE,24924.0,24516.87,65.81,21.67,21.675,65.775,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.436565,0.0760977,KGEJSD,Europe,SwedenNorway,608.5629520581824,562.0965576171875,1.2622027556426547,1.1760262250900269,1.1990954134985574,1.1002410650253296,0.02292145986206299,0.013936894480139017,1.0,1.0,50.0,50.0,50.0,50.0,0.31429131571593016,0.27538906037807465,0.0,0.0,0.5992987442068265,0.5724263340234756,117.65628891453953,103.76000968433361,117.65628891453953,103.76000968433361
1954,OEVRE STOCKHOLM,Maelaren,Maelaren,1062,SE,22639.0,22724.63,59.3,18.08,18.075,59.325,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',01/01/1990 00:00',0.653368,0.223887,KGE,Europe,SwedenNorway,88.92945594442307,53.205604553222656,1.335070320185172,1.3422980308532715,1.964491450671137,1.9946458339691162,0.0038081955025159805,0.0022095399908721447,1.0,1.0,50.0,50.0,50.0,50.0,0.5721181119336435,0.6087866425514221,4.219918737794308e-05,0.0,0.31002865031147014,0.2572230100631714,73.27986566538401,65.7285421809535,73.27986566538401,65.7285421809535
1956,SIKFORS KRV,Piteaelven,Piteaelven,1062,SE,10816.0,10826.92,65.53,21.21,21.175,65.575,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.898894,0.032958,KGEJSD,Europe,SwedenNorway,498.2674997967973,469.1728973388672,1.279790460741107,1.2015435099601746,1.2161717607179638,1.1553254127502441,0.015841654803353446,0.010039073415100574,1.0,1.0,50.0,50.0,50.0,50.0,0.4547154147159335,0.5154371559619904,0.0,0.0,0.47577818883013434,0.40359392762184143,97.49834178860523,92.364695165212,97.49834178860523,92.364695165212
1957,KVISTFORSENS KRV,Skellefteaelven,Skellefteaelven,1062,SE,11309.0,11390.96,64.74,20.86,20.825,64.725,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.623542,0.115505,KGE,Europe,SwedenNorway,500.7746197696027,448.25225830078125,1.360947229147494,1.380764126777649,1.2474857321594697,1.235635757446289,0.01373200281385568,0.0075259339064359665,1.0,1.0,50.0,50.0,50.0,50.0,0.4254794199485174,0.485973984003067,0.0,0.0,0.45260166209655966,0.38222235441207886,100.19918257570625,94.28074377753818,100.19918257570625,94.28074377753818
1958,UMEAE,Umeaelven,Umeaelven,1062,SE,26939.0,26946.49,63.83,20.25,20.275,63.825,efas,calibrated,01/01/1990 00:00',01/01/2004 00:00',01/01/1990 00:00',0.848132,0.0752578,KGEJSD,Europe,SwedenNorway,513.7081464436634,481.21214294433594,1.419328570930076,1.4501686096191406,1.3918127879130409,1.3818277716636658,0.015624198323284235,0.009456595871597528,1.0,1.0,50.0,50.0,50.0,50.0,0.46797900303231893,0.540023148059845,0.0,0.0,0.4645285920736169,0.37677568197250366,101.12406431749683,94.63232962598599,101.12406431749683,94.63232962598599
1960,CORROFIN,Clare,Clare,1062,IE,750.0,755.42,53.43756,-8.8639,-8.875,53.475,efas,calibrated,01/01/1990 00:00',06/12/2005 00:00',01/01/1990 00:00',0.749327,0.0161889,KGEJSD,Europe,IrelandIceland,67.44177667717304,69.39586639404297,2.4749589550782045,2.4750900268554688,2.9075605869293213,2.9075605869293213,0.0021699839647574483,0.0018811385380104184,1.0,1.0,50.0,50.0,50.0,50.0,0.16905948540939897,0.16032814979553223,0.0,0.0,0.8185958720597655,0.8215213716030121,118.85297270492262,119.0520834221962,118.85297270492262,119.0520834221962
1966,KUKKOLANKOSKI OEVRE,Torne,Torneaelven,1062,SE,33930.0,39551.08,65.98,24.06,24.075,65.975,efas,calibrated,01/01/1980 00:00',01/01/2010 00:00',02/01/1990 00:00',0.854729,0.0382776,KGEJSD,Europe,KemjokiPaatsjokiTorneBIS,404.3605983059211,362.8701171875,1.2848513864947944,1.250594139099121,1.262464559821426,1.1849759817123413,0.011486803465108003,0.006665597204118967,1.0,1.0,50.0,50.0,50.0,50.0,0.3598010844372174,0.3837898373603821,0.0,0.0,0.5932274889549936,0.5498061776161194,113.45746165871104,111.92832380909408,113.45746165871104,111.92832380909408
1967,SCHAERDING,Inn,Inn,1062,AT,25664.0,24361.37,48.43,13.44,13.425,48.425,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',01/01/1990 00:00',0.902408,0.016827,KGEJSD,Europe,Danube,1306.9394250810722,1163.0302734375,1.968667790885613,1.8844375610351562,2.408168106863616,2.4347989559173584,0.04490418129243772,0.029013045132160187,1.0,1.0,50.0,50.0,50.0,50.0,0.39097315939054283,0.3974645733833313,4.588160413688852e-05,0.0,0.5697228288350993,0.5341753234863281,82.78608449498637,73.82407261110347,82.78608449498637,73.82407261110347
1970,TRIER UP,Mosel,Moselle,1062,DE,23857.0,23821.15,49.73,6.62,6.625,49.725,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.910409,0.0160086,KGEJSD,Europe,RhineMaasScheldtSeine,336.59517113700895,302.20281982421875,1.7046002693780724,1.6880662441253662,2.527546096310751,2.490098476409912,0.006947231361196478,0.004561716690659523,1.0,1.0,50.0,50.0,50.0,50.0,0.41958779720557904,0.3947099447250366,0.0,0.0,0.5181375968628257,0.5244461894035339,69.06628241344441,68.49281251872576,69.06628241344441,68.49281251872576
1971,RETHEM,Weser,Aller,1062,DE,14730.0,14585.12,52.78,9.38,9.375,52.775,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.861734,0.0503115,KGEJSD,Europe,ElbeOderEmsWeser,142.78665484280916,88.39836883544922,1.5529864567311846,1.548747956752777,2.3219870261295714,2.3388012647628784,0.005543995569143163,0.002148171770386398,1.0,1.0,50.0,50.0,50.0,50.0,0.38077698713673325,0.3345225602388382,0.023727773974766695,0.0,0.5265025543964734,0.5469101173877716,148.3717443136997,126.79525595376056,148.3717443136997,126.79525595376056
1973,VERSEN,Ems,Ems,1062,DE,8369.0,8408.06,52.74,7.24,7.275,52.725,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.8676,0.00854364,KGEJSD,Europe,ElbeOderEmsWeser,61.409289420950884,55.50994873046875,1.5332080798440828,1.5226753950119019,2.2479542056189694,2.299513816833496,0.001918182369329984,0.0009451135993003845,1.0,1.0,50.0,50.0,50.0,50.0,0.26844304016604914,0.23608478903770447,9.69533262784403e-05,0.0,0.6491058778412536,0.6764510741233826,283.2092631011664,289.3063725795165,283.2092631011664,289.3063725795165
1977,MEGEN DORP,Maas,Meuse,1062,NL,28980.0,29284.32,51.82,5.54,5.525,51.825,efas,calibrated,20/02/1996 00:00',01/01/2013 00:00',20/02/1996 00:00',0.892823,0.00645717,KGEJSD,Europe,RhineMaasScheldtSeine,240.05038222884068,235.6588592529297,1.7247426511015258,1.6581056118011475,2.51785459552787,2.5534725189208984,0.005855033139771448,0.0042435782961547375,1.0,1.0,50.0,50.0,50.0,50.0,0.3788039780150431,0.33979642391204834,0.010353567566808058,0.0,0.5393219293314812,0.5558729238510132,81.16390740784736,62.50503461164549,81.16390740784736,62.50503461164549
1978,BRYDEKIRK,R. Annan,Annan,1062,UK,925.0,938.48,55.02,-3.27,-3.325,55.025,efas,calibrated,01/01/1990 00:00',01/01/2012 00:00',02/01/1992 00:00',0.688722,0.0623305,KGEJSD,Europe,GreatBritain,233.442553569589,204.59837341308594,2.348637017727159,2.444488763809204,2.5946250793974377,2.604191780090332,0.015029615889703607,0.011445769108831882,1.0,1.0,50.0,50.0,50.0,50.0,0.2504530945771092,0.2208249866962433,0.0,0.0,0.7386473485022155,0.7593066692352295,129.23108076185216,123.25030424152594,129.23108076185216,123.25030424152594
1979,Caton,Lune,Lune,1062,UK,983.0,979.63,54.081,-2.72,-2.675,54.075,efas,calibrated,01/01/1990 00:00',01/01/2012 00:00',02/01/1992 00:00',0.692889,0.0444515,KGEJSD,Europe,GreatBritain,280.27045011762397,281.1390838623047,2.3564756046535904,2.2756686210632324,2.5709617137908936,2.5709617137908936,0.016544111364055467,0.010834645014256239,1.0,1.0,50.0,50.0,50.0,50.0,0.12051706165261356,0.1167507991194725,0.0,0.0,0.8708833081002683,0.8737524040043354,81.97183118238364,72.79834576454758,81.97183118238364,72.79834576454758
1981,LANGNES,Glomma,Glama,1062,NO,40540.0,40653.32,59.6,11.11,11.125,59.625,efas,calibrated,01/01/1990 00:00',01/01/2008 00:00',01/01/1990 00:00',0.838,0.0443866,KGEJSD,Europe,SwedenNorway,763.0119067923903,767.2886352539062,1.4377977589348618,1.4156180620193481,1.6401894540629915,1.6034884452819824,0.027680797383666602,0.019275745376944542,1.0,1.0,50.0,50.0,50.0,50.0,0.39677654294742964,0.3870055377483368,0.0014214657541397509,0.0,0.5599509942856882,0.5557081997394562,114.84156405606133,110.98569347496152,114.84156405606133,110.98569347496152
1984,HARJAVALTA,Kokemaenjoki,Kokemaenjoki,1062,FI,26117.0,25437.24,61.2,22.07,22.075,61.325,efas,calibrated,01/01/1990 00:00',09/11/2010 00:00',10/11/1990 00:00',0.69984,0.0649508,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,120.13404576995778,117.16758728027344,1.211552311380749,1.1968994736671448,1.8668062965735883,1.8840934038162231,0.002770636456206536,0.0021954324329271913,1.0,1.0,50.0,50.0,50.0,50.0,0.6610574234049851,0.7089164853096008,0.0001721876902674262,0.0,0.22813450365490967,0.17818209528923035,38.36256030456644,33.75196017994277,38.36256030456644,33.75196017994277
1985,LAKE LENTUA OUTLET,Oulujoki,Oulujoki,1062,FI,2045.0,1804.06,64.2,29.58,29.575,64.175,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.571686,0.118621,KGE,Europe,DenmarkFinlandDaugavaNeris,204.88227443206105,201.44951629638672,1.3554551601409912,1.3554551601409912,1.5627541969966714,1.5781845450401306,0.0030334707609501153,0.0027262697694823146,1.0,1.0,50.0,50.0,50.0,50.0,0.6881549924252645,0.7189739942550659,0.0,0.0,0.18719913871720648,0.18016505241394043,107.27652213823829,107.70174872034507,107.27652213823829,107.70174872034507
1987,KULDIGA,Venta,Venta,1062,LV,8320.0,8581.01,56.96,21.98,21.975,56.975,efas,calibrated,02/01/2004 00:00',01/01/2012 00:00',02/01/2004 00:00',0.646329,0.0397292,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,99.72504431432074,98.7732162475586,1.2451569435361503,1.2383452653884888,2.0164753981853534,2.0277528762817383,0.001985655706115448,0.0015091675450094044,1.0,1.0,50.0,50.0,50.0,50.0,0.4470895343845744,0.42805851995944977,0.0,0.0,0.5345266900483715,0.5575273036956787,242.7580981373954,246.86015651000915,242.7580981373954,246.86015651000915
1988,VALMIERA,Gauja,Gauja,1062,LV,6280.0,6786.03,57.55,25.4,25.475,57.525,efas,calibrated,02/01/2004 00:00',01/01/2012 00:00',02/01/2004 00:00',0.822805,0.0676409,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,117.53017353122878,105.44844818115234,1.3505147426448396,1.30586838722229,2.074350568692311,2.0794472694396973,0.0025431598029192026,0.0018807028536684811,1.0,1.0,50.0,50.0,50.0,50.0,0.6773755872114938,0.6921115517616272,0.0,0.0,0.3132982496539328,0.29826849699020386,154.7324653108833,151.7847011919997,154.7324653108833,151.7847011919997
1989,MEZOTNE,Lielupe,Lielupe,1062,LV,9390.0,9568.31,56.44,24.05,24.075,56.425,efas,calibrated,02/01/2004 00:00',01/01/2012 00:00',02/01/2004 00:00',0.784348,0.0187532,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,77.16189038827518,77.3092041015625,1.1640169177665656,1.1536471247673035,2.0522883495458,2.048203468322754,0.0010540678594622144,0.0008909805328585207,1.0,1.0,50.0,50.0,50.0,50.0,0.36727504332224375,0.3081474155187607,0.0,0.0,0.612144706430235,0.6571141630411148,243.07111209516754,230.99716180141516,243.07111209516754,230.99716180141516
1990,UKMERGE,Vilnya / Neris,Sventoji,1062,LT,5975.0,5567.3,55.25,24.75,24.675,55.175,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.79203,0.0118981,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,127.82597770725052,130.31727600097656,1.2405944080914924,1.203449010848999,2.0146002171052793,2.018343925476074,0.0024769392832530183,0.0016795102274045348,1.0,1.0,50.0,50.0,50.0,50.0,0.39573531371494425,0.3766882121562958,0.0,0.0,0.5695029829766702,0.5914683938026428,208.8160898109417,208.74448004546792,208.8160898109417,208.74448004546792
1991,L'Erdre (Totale) à Nantes (Saint Felix),L'Erdre,L'Erdre,1062,FR,975.0,985.61,47.213351,-1.541161,-1.575,47.225,HIST,calibrated,02/01/1990 00:00',04/03/2011 00:00',05/03/1991 00:00',0.799065,0.0764932,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,42.737992650022775,44.755802154541016,1.830157448576312,1.8382295370101929,2.49125590446136,2.4787678718566895,0.0018587647300412756,0.0014243328478187323,1.0,1.0,50.0,50.0,50.0,50.0,0.17751746609063418,0.1717674285173416,0.004240637508457244,0.001,0.7068201472811083,0.7624963968992233,112.71922208877346,109.79258237016319,112.71922208877346,109.79258237016319
1995,PAPPILANKOSKI,Kokemaenjoki-Archipelago Sea-Bothnian Sea,Eurajoki,1062,FI,1342.0,1338.17,61.2,21.73,21.725,61.225,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.769232,0.0393687,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,53.84117319451194,49.16394805908203,1.1352863421602346,1.0848606824874878,1.7772109569794912,1.8213982582092285,0.0021064426074164488,0.0016215890645980835,1.0,1.0,50.0,50.0,50.0,50.0,0.541581596615379,0.6123186349868774,0.0004372158376280299,0.0,0.3218319407936929,0.2941194772720337,38.12192053126805,36.34318627087286,38.12192053126805,36.34318627087286
1997,SAARENPAA,Lestijoki,Lestijoki,1062,FI,1053.0,1255.73,63.97,23.77,23.825,63.975,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.849291,0.0165129,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,124.40661934174443,128.71478271484375,1.3377107187297423,1.348046898841858,1.671779399532498,1.6621832847595215,0.002448724046712395,0.002042244654148817,1.0,1.0,50.0,50.0,50.0,50.0,0.6452742592813767,0.687950074672699,0.0,0.0,0.29345452598884975,0.2740345597267151,79.0973749346921,81.01976888657099,79.0973749346921,81.01976888657099
1998,TOLPANKOSKI (PYHANKOSKI),Pyhtjoki,Tolpankoski,1062,FI,3727.0,3679.53,64.37,24.4,24.375,64.375,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',06/11/1990 00:00',0.855008,0.0249704,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,119.72430915275541,118.48649978637695,1.3491209368334394,1.3427091836929321,1.7378072390273689,1.7374697923660278,0.002145328133790598,0.0017031258903443813,1.0,1.0,50.0,50.0,50.0,50.0,0.7087000490537333,0.7464358508586884,0.0,0.0,0.23873342342084172,0.22576341032981873,74.90909542573083,75.96436679372707,74.90909542573083,75.96436679372707
1999,LUUJOKI HAARAN ALA PUOLELLE,Oulujoki-Iijoki,Kuivajoki,1062,FI,1352.0,1290.08,65.62,25.28,25.275,65.625,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.813456,0.0673924,KGEJSD,Europe,SwedenNorway,114.41643165956526,118.19579315185547,0.9996944666658429,1.033252239227295,1.4957578909742435,1.4948135614395142,0.0019518419469262852,0.0015843447763472795,1.0,1.0,50.0,50.0,50.0,50.0,0.6004483342212796,0.6094123125076294,0.0,0.0,0.3777462784755536,0.35226625204086304,99.95403246711088,99.70731009221072,99.95403246711088,99.70731009221072
2000,SIMO,Simojoki,Simojoki,1062,FI,3141.0,3087.07,65.67,25.1,25.125,65.675,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.779792,0.0458377,KGEJSD,Europe,SwedenNorway,149.16553371194195,157.5245590209961,1.0446504695379148,1.0328635573387146,1.4313045176084602,1.4499213099479675,0.0025629610935459014,0.0019742491422221065,1.0,1.0,50.0,50.0,50.0,50.0,0.5945222562563807,0.6032650768756866,0.0,0.0,0.35121270400029647,0.3429820239543915,100.16934390436602,108.60557231029676,100.16934390436602,108.60557231029676
2001,NIKAKOSKI (NEAR THE MOUTH),Kalajoki,Kalajoki,1062,FI,3513.0,3124.66,64.2,24.12,24.125,64.225,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.758511,0.0759847,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,110.87068975501508,117.35539627075195,1.3086069140542091,1.3128717541694641,1.79196560721102,1.792883276939392,0.0025387931304770585,0.0021438823314383626,1.0,1.0,50.0,50.0,50.0,50.0,0.6949032281775579,0.7477411925792694,8.736366588676902e-06,0.0,0.28051168225686457,0.2336164116859436,73.75055372637986,69.83112789921876,73.75055372637986,69.83112789921876
2004,VUOSJARVI. HUOPANANKOSKI,Kymijoki. Keitele catchment,Huopanankoski,1062,FI,2255.0,2290.45,63.05,25.53,25.525,63.025,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.701334,0.0469312,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,161.7019519684267,163.66395568847656,1.4041685747022412,1.405138611793518,1.7455306502163856,1.745700716972351,0.002965519617190602,0.002566814888268709,1.0,1.0,50.0,50.0,50.0,50.0,0.7175559562941138,0.7570497393608093,0.0,0.0,0.16386992183434804,0.15524739027023315,72.01512843336329,73.78770452333825,72.01512843336329,73.78770452333825
2005,VAKKOLA (NEAR THE MOUTH),Porvoonjoki,Porvoonjoki,1062,FI,1337.0,1306.06,60.47,25.62,25.625,60.425,efas,calibrated,01/01/1990 00:00',10/11/2010 00:00',11/11/1990 00:00',0.827772,0.0396736,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,79.65252269656969,78.99745178222656,1.0993440641281225,1.131163477897644,1.7536714852652464,1.764778971672058,0.002119991533696933,0.0019265826558694243,1.0,1.0,50.0,50.0,50.0,50.0,0.5636457121898324,0.5861944854259491,0.00045397251061390985,0.0,0.40046820724290144,0.3966518576145172,25.58315439133246,25.198690895245495,25.58315439133246,25.198690895245495
2008,HERFORS,Coastal zone,Kruunupyyn,1062,FI,848692.88,778.0,63.67,23.08,23.025,63.725,efas,calibrated,01/01/1990 00:00',31/08/2010 00:00',01/09/1990 00:00',0.324619,0.199651,KGE,Europe,DenmarkFinlandDaugavaNeris,70.96746734610447,67.33882141113281,1.4241342340806424,1.430238127708435,1.8054383749229446,1.8355066180229187,0.0016952418684791062,0.0013431733241304755,1.0,1.0,50.0,50.0,50.0,50.0,0.6786820382707962,0.6961598694324493,0.0,0.0,0.29762412713732245,0.2919938266277313,65.2823017133512,64.6155098370505,65.2823017133512,64.6155098370505
2010,MOVANAGHER,Bann,Lower Bann,1062,UK,5340.0,5217.27,54.977,-6.547,-6.575,54.975,efas,calibrated,01/01/1990 00:00',01/01/2012 00:00',02/01/1992 00:00',0.594386,0.251983,KGE,Europe,IrelandIceland,102.13163242025456,87.78510284423828,2.5733390341379176,2.646188735961914,2.3599237496267644,2.347187042236328,0.0076328030123524035,0.004911770578473806,1.0,1.0,50.0,50.0,50.0,50.0,0.17868968389793072,0.17703618109226227,0.0,0.0,0.7091098430470882,0.7690274193882942,118.6180817802552,116.89717072170893,118.6180817802552,116.89717072170893
2011,NESET,Moel,Neiden,1062,NO,3035.0,2935.72,59.37,8.53,8.625,59.325,efas,calibrated,01/01/1990 00:00',01/01/2001 00:00',01/01/1990 00:00',0.507673,0.129032,KGEJSD,Europe,SwedenNorway,927.8966831081514,938.3666381835938,1.3922280479332172,1.2936246395111084,1.6608921368552767,1.7071630954742432,0.028391000289145183,0.02499815635383129,1.0,1.0,50.0,50.0,50.0,50.0,0.29752200671708906,0.17914144694805145,0.0,0.0,0.6282176707495696,0.7061242759227753,155.9783006259454,157.23202219017946,155.9783006259454,157.23202219017946
2012,Redbrook,Wye,Wye,1062,UK,4145.0,4133.86,51.795,-2.684,-2.675,51.775,efas,calibrated,01/01/1990 00:00',01/01/2012 00:00',02/01/1992 00:00',0.696171,0.0179812,KGEJSD,Europe,GreatBritain,225.25938345221957,198.125,2.2276502390501127,2.2370798587799072,2.7589386422903326,2.733614921569824,0.010715920194755637,0.00794705655425787,1.0,1.0,50.0,50.0,50.0,50.0,0.18362445522664422,0.17245258390903473,0.00039180997838109615,0.0,0.7986004858493039,0.8119106888771057,70.9712427102788,70.54658574894147,70.9712427102788,70.54658574894147
2013,HERRENHAUSEN,Weser,Leine,1062,DE,5428.0,5291.9,52.38,9.67,9.675,52.375,efas,calibrated,01/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.864902,0.0354465,KGEJSD,Europe,ElbeOderEmsWeser,236.20172687462357,209.01902770996094,1.6617454125679154,1.6645885705947876,2.426913627622259,2.438803195953369,0.009628802691326262,0.007053667446598411,1.0,1.0,50.0,50.0,50.0,50.0,0.36601413986121767,0.31665468215942383,0.0009081480941273399,0.0,0.5659325918661702,0.6121178418397903,75.36231259339164,72.46570315711571,75.36231259339164,72.46570315711571
2015,Nantgaredig,R. Towy,Tywi,1062,UK,1117.0,1107.86,51.863,-4.2,-4.175,51.875,efas,calibrated,01/01/1990 00:00',01/01/2012 00:00',29/12/1991 00:00',0.651048,0.0326281,KGEJSD,Europe,GreatBritain,243.90794866917875,235.1894302368164,2.531181424200687,2.5918169021606445,2.7192315757922207,2.7379817962646484,0.013753158535236983,0.013394701760262251,1.0,1.0,50.0,50.0,50.0,50.0,0.2627706777271664,0.24014557898044586,0.0,0.0,0.7311965687521151,0.7557148039340973,61.765030190689814,61.115551290979894,61.765030190689814,61.115551290979894
2018,THORVERTON,Exe,EXE,1062,UK,600.9,643.97,50.8,-3.51,-3.525,50.825,efas,calibrated,01/01/1990 00:00',01/01/2012 00:00',02/01/1992 00:00',0.483465,0.0687559,KGEJSD,Europe,GreatBritain,249.32964091622176,237.9884796142578,2.5246556516288514,2.521293878555298,2.821564713447968,2.955937623977661,0.007712375997142283,0.007957754656672478,1.0,1.0,50.0,50.0,50.0,50.0,0.17633215928723975,0.1660175621509552,0.0,0.0,0.8118717227408231,0.8147211372852325,72.15348623514024,71.89207190321443,72.15348623514024,71.89207190321443
2019,GLAN TEIFI,Teifi,TEIFI,1062,UK,893.6,914.99,52.04,-4.56,-4.575,52.025,efas,calibrated,01/01/1990 00:00',01/01/2012 00:00',02/01/1992 00:00',0.62135,0.0365346,KGEJSD,Europe,GreatBritain,204.9242570282128,193.39566040039062,2.4610118498817903,2.436328649520874,2.7354078934551964,2.8389978408813477,0.011614244011487649,0.007443922804668546,1.0,1.0,50.0,50.0,50.0,50.0,0.21624463350209686,0.20462313294410706,0.0,0.0,0.7723529008738882,0.7840242832899094,77.68239449322714,82.1249276565301,77.68239449322714,82.1249276565301
2020,BOARA PISANI,Adige,Adige,1062,IT,12229.0,13549.63,45.1,11.82,11.775,45.125, ,calibrated,02/01/1980 00:00',01/01/1985 00:00',02/01/1980 00:00',0.761516,0.0400842,KGEJSD,Europe,PoAdigeReno,1352.0025873649608,1458.0245361328125,1.9133405764241376,1.99680757522583,2.1565955104610293,2.19150710105896,0.06161912767494153,0.048957452178001404,1.0,1.0,50.0,50.0,50.0,50.0,0.42892449167480334,0.44980597496032715,0.03548654346710814,0.002,0.4944728769470347,0.43813103437423706,152.92239296129685,151.45931907203527,152.92239296129685,151.45931907203527
2021,La Midouze à Campagne,Adour,Midouze,1062,FR,2541.0,2497.93,43.90752,-0.659244,-0.675,43.925,efas,calibrated,02/01/1990 00:00',09/03/2011 00:00',10/03/1991 00:00',0.739112,0.0462256,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,109.59455843097102,108.62273406982422,1.5867318107258965,1.6041524410247803,2.070083477374852,2.042255163192749,0.002355371393395897,0.001942332717590034,1.0,1.0,50.0,50.0,50.0,50.0,0.4180010329048168,0.4216485023498535,0.03843304308328756,0.0245,0.5278246227098408,0.5381091995239258,175.31724228829802,172.09300332947626,175.31724228829802,172.09300332947626
