ID,lat,lon,v4calib,v4calib_ID,modKGE_v5,corr_v5,var_v5,bias_v5,NSE_v5,modKGE_v4,corr_v4,var_v4,bias_v4,NSE_v4,diff_modKGE,diff_corr,diff_NSE,modKGE_v5_v5CAL,corr_v5_v5CAL,var_v5_v5CAL,bias_v5_v5CAL,NSE_v5_v5CAL,modKGE_v4_CALyearsv5,corr_v4_CALyearsv5,var_v4_CALyearsv5,bias_v4_CALyearsv5,NSE_v4_CALyearsv5,diff_modKGE_CALyearsv5,diff_corr_CALyearsv5,diff_NSE_CALyearsv5,JSD,GloFASv5_JSD_v5CAL,GloFASv5_JSD,GloFASv4_JSD_CAL5years,GloFASv4_JSD,Region,Unnamed: 36,Unnamed: 37,status
17567,37.025,54.475,,,0.539213,0.576284067,0.83088658,0.935265365,0.290967319,-5.463117296,0.286120771,0.873001681,7.422315241,-46.24303651,6.002329803,0.290163296,46.53400383,0.539212507,0.576284067,0.83088658,0.935265365,0.290967319,-5.463117296,0.286120771,0.873001681,7.422315241,-46.24303651,6.002329803,0.290163296,46.53400383,0.0575,0.048808489,0.048808489,0.490197372,0.490197372,Asia_TigrisEuphratesPersianGulfCaspianEastCoastIndus,,,
17568,31.675,48.675,,,0.74539,0.750727356,1.051388117,1.006984597,0.468647163,-1.084998631,0.321735358,2.95000882,1.290932927,-12.18728116,1.830388391,0.428991998,12.65592833,0.74538976,0.750727356,1.051388117,1.006984597,0.468647163,-1.084998631,0.321735358,2.95000882,1.290932927,-12.18728116,1.830388391,0.428991998,12.65592833,0.06967,0.101556644,0.101556644,0.942975658,0.942975658,Asia_TigrisEuphratesPersianGulfCaspianEastCoastIndus,,,
17572,37.525,55.525,,,0.237726,0.237806013,1.010950543,1.001239151,-0.543139549,-0.256767323,0.183565806,1.521680172,1.800468056,-6.562186802,0.494493669,0.054240207,6.019047254,0.237726346,0.237806013,1.010950543,1.001239151,-0.543139549,-0.256767323,0.183565806,1.521680172,1.800468056,-6.562186802,0.494493669,0.054240207,6.019047254,0.124052,0.087186929,0.087186929,0.526107242,0.526107242,Asia_TigrisEuphratesPersianGulfCaspianEastCoastIndus,,,
17573,33.525,49.075,,,0.805081,0.810269841,0.959970422,0.980162551,0.639329499,-0.727670134,0.37832526,2.038003851,2.23325286,-17.79843351,1.532751113,0.431944581,18.43776301,0.805080978,0.810269841,0.959970422,0.980162551,0.639329499,-0.727670134,0.37832526,2.038003851,2.23325286,-17.79843351,1.532751113,0.431944581,18.43776301,0.07317,0.098637645,0.098637645,0.358674245,0.358674245,Asia_TigrisEuphratesPersianGulfCaspianEastCoastIndus,,,
6151,22.575,58.625,,G0932,0.352015,0.355082061,1.058891948,1.022289161,-0.403046487,-7.17729244,0.474788815,0.960755434,9.160314009,-69.36229754,7.529307706,-0.119706754,68.95925106,0.352015265,0.355082061,1.058891948,1.022289161,-0.403046487,-7.17729244,0.474788815,0.960755434,9.160314009,-69.36229754,7.529307706,-0.119706754,68.95925106,0.952415,0.044026802,0.044026802,0.922180118,0.922180118,Asia_TigrisEuphratesPersianGulfCaspianEastCoastIndus,,,
15100,33.725,72.375,,,0.510029,0.528162535,0.883409878,0.937967848,0.186939038,0.324120546,0.339064596,0.858964373,1.009294115,-0.163735001,0.185908192,0.189097939,0.350674038,0.510028738,0.528162535,0.883409878,0.937967848,0.186939038,0.324120546,0.339064596,0.858964373,1.009294115,-0.163735001,0.185908192,0.189097939,0.350674038,0.368386,0.974075977,0.974075977,0.298641338,0.298641338,Asia_TigrisEuphratesPersianGulfCaspianEastCoastIndus,,,
5666,51.775,55.075,Yes,G0342,0.798648,0.80760854,0.94097386,1.006635199,0.632732328,0.717857477,0.766832168,1.113383991,1.111271002,0.364302683,0.080790629,0.040776372,0.268429645,0.798648107,0.80760854,0.94097386,1.006635199,0.632732328,0.717857477,0.766832168,1.113383991,1.111271002,0.364302683,0.080790629,0.040776372,0.268429645,0.083687,0.127061498,0.127061498,0.410527182,0.410527182,Asia_UralCaspianSeaCoast,,,
15428,52.725,56.625,,,0.901191,0.905020453,1.026825744,1.004740551,0.803012419,0.145270826,0.436214928,0.496364949,0.60117662,0.146156845,0.755920229,0.468805525,0.656855574,0.901191055,0.905020453,1.026825744,1.004740551,0.803012419,0.145270826,0.436214928,0.496364949,0.60117662,0.146156845,0.755920229,0.468805525,0.656855574,0.44119,0.37534506,0.37534506,0.938146695,0.938146695,Asia_UralCaspianSeaCoast,,,
17070,44.225,43.375,,,0.57164,0.572042888,1.01841926,0.997685343,0.13006927,-0.915473648,0.60441287,1.713915788,2.732880367,-22.36365376,1.487114084,-0.032369982,22.49372303,0.571640436,0.572042888,1.01841926,0.997685343,0.13006927,-0.915473648,0.60441287,1.713915788,2.732880367,-22.36365376,1.487114084,-0.032369982,22.49372303,0.300855,0.448580549,0.448580549,0.862348347,0.862348347,Asia_UralCaspianSeaCoast,,,
17071,43.025,44.675,,,0.886049,0.887712687,1.018722631,0.994909941,0.772173441,0.382966738,0.874802503,1.575900192,1.182741899,-0.249806244,0.503082017,0.012910183,1.021979685,0.886048754,0.887712687,1.018722631,0.994909941,0.772173441,0.382966738,0.874802503,1.575900192,1.182741899,-0.249806244,0.503082017,0.012910183,1.021979685,0.030653,0.374970424,0.374970424,0.882723407,0.882723407,Asia_UralCaspianSeaCoast,,,
